"ID","Language_ID","Primary_Text","Analyzed_Word","Gloss","Translated_Text","Meta_Language_ID","LGR_Conformance","Comment","LGR_Conformance_Level","Language_Name","Abbreviations","Corpus_Reference","Source","Contribution_ID"
"otc1-12_tci20120821a-02_fiyaf_trikasi-a812","wara1294","sitauaneme afa kwark biyara nafanm äkwane nzenmwä","sitau	=aneme	afa	kwark	b=	ya\r/a	nafanm	ä\kwa/ne	nzenm	=wä","Sitau	=POSS.NSG	father	deceased	MED=	3SG.M:PST:IPFV\be	3NSG.DAT	1PL>2|3DU.IO:NPST:IPFV\cut_meat	1NSG.DAT	=EMPH","Sitau's late father and the family were there. We cut some meat for them and also for ourselves.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-12_tci20120821a-02_fiyaf_trikasi-a814","wara1294","naniyaka zbo weekenr","nan\yak/a	zbo	weekend	=r","1PL:PST:IPFV:VENT\come	PROX:ALL	weekend	=PURP","We sometimes came here for the weekend","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-12_tci20120821a-02_fiyaf_trikasi-a816","wara1294","wati we zäbrimake masu. masun ni fä nzuwamnzrm","wati	we	zä\brim/ake	masu	masu	=en	ni	fä	nzwa\m/nzrm","then	also	1PL:PST:PFV\return	Masu	Masu	=LOC	1NSG	DIST	1PL:PST:DUR\sit","and then we returned to Masu, where we lived at the time.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-12_tci20120821a-02_fiyaf_trikasi-a817","wara1294","wati mon kwa we fof zänbrimake mnz","wati	mon	kwa	we	fof	zän\brim/ake	mnz","then	how	FUT	also	EMPH	1PL:PST:PFV:VENT\return	house","Anyhow, we went back to the house.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-12_tci20120821a-02_fiyaf_trikasi-a821","wara1294","wati story fof zäbth","wati	story	fof	zä\bth/","then	story	EMPH	2|3SG:RPST:PFV\finish","Okay, that's the end of the story.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-12_tci20120821a-02_fiyaf_trikasi-a824","wara1294","katan ttrikasi erä","katan	t~	trikasi	e\rä/","small	REDUP~	story	2|3PL:NPST:IPFV\be","These are small stories.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1265","wara1294","zrethkäfé","zre\thkäf/é","1SG:IRR:PFV\start","I will start it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1266","wara1294","zyé bä kakatan matar komnzo kmam kanafré","z=	\yé/	bä	ka~	katan	matar	komnzo	kmam	ka\naf/ré","PROX=	3SG.M:NPST:IPFV\be	MED	REDUP~	small	silence	only	APPR	2SG:IMP:IPFV\talk","You little ones here, stay quiet! Don't talk!","stan1293","WORD_ALIGNED","He talks to his children who are making noise.","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1267","wara1294","zokwasi wzänzr daddyf","zokwasi	w\zä/nzr	daddy	=f","speech	2|3SG>3SG.F:NPST:IPFV\carry	father	=ERG.SG","Daddy's recording the story.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1268","wara1294","kmam kanafré","kmam	ka\naf/ré","APPR	2SG:IMP:IPFV\talk","Don't talk!","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1269","wara1294","zba zf zefara nama saturday","zba	zf	ze\far/a	nama	saturday","PROX:ABL	ABSC	SG:PST:PFV\set_off	two_days_away	saturday","I left here the day before yesterday, on Saturday.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1271","wara1294","mane wiyaka burä ŋathanzo thäsa","mane	w\yak/a	b=	wo\rä/	ŋatha	=nzo	thä\s/a","which	1SG:PST:IPFV\walk	MED=	1SG:NPST:IPFV\be	dog	=ONLY	SG>2|3PL:PST:PFV\call","As I got walking, I called the dogs.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1273","wara1294","tosai ŋame bana zräkoré nima wiyak gastolr","tosai	ŋame	bana	zrä\kor/é	nima	w\yak/	gastol	=r","baby	mother	pitiful	1SG>3SG.F:IRR:PFV\speak	like_this	1SG:NPST:IPFV\walk	fish_species	=PURP","I told the baby's mother that I am going this way for Gastol fish.","stan1293","WORD_ALIGNED","gastol 'striped snakehead' (Channa striata) is an invasive species in the region.","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1275","wara1294","wiyak kafar swäy","w\yak/	kafar	swäy","1SG:NPST:IPFV\walk	big	canoe_place","I walked to the big canoe place","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1276","wara1294","krärité boba wazi","krä\rit/é	boba	wazi","1SG:IRR:PFV\cross	MED:ABL	side","and went across.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1277","wara1294","watik ŋathaf we ane we kwathofikwrm","watik	ŋatha	=f	we	ane	we	kwa\thofik/wrm","then	dog	=ERG.SG	also	DEM	also	SG:PST:DUR\disturb","One of the dogs was romping around.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1278","wara1294","watik, nzä we kränbrimé ŋatha ane we srenfafa sübrüzrm non ybrüza fiyé","watik	nzä	we	krän\brim/é	ŋatha	ane	we	sren\faf/a	sü\brüz/rm	no	=en	y\brüz/a	f=	\yé/","then	1SG.ABS	also	1SG:IRR:PFV:VENT\return	dog	DEM	also	SG>3SG.M:PST:PFV:VENT\hold	SG>3SG.M:PST:DUR\submerge	water	=LOC	SG>3SG.M:PST:IPFV\submerge	DIST=	3SG.M:NPST:IPFV\be","I came back and grabbed it, and dumped the dog in the water.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1279","wara1294","wati kräziré nima süfi frfo","wati	krä\zir/é	nima	süfi	fr	=fo","then	1SG:IRR:PFV\throw	like_this	floating_grass	post	=ALL","Then I threw it up on the floating grass.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1280","wara1294","wati foba we fof krafare","wati	foba	we	fof	kra\far/e","then	DIST:ABL	also	EMPH	1DU:IRR:PFV\set_off","Then got going from there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1281","wara1294","watik kma yisza yisza keke","watik	kma	yi\sz/a	yi\sz/a	keke","then	POT	SG>3SG.M:PST:IPFV\call	SG>3SG.M:PST:IPFV\call	NEG","On the other side, I called him and called him, but nothing happened.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1282","wara1294","watik krefaré wiyak e ftrsam","watik	kre\far/é	w\yak/	e	ftrsam","then	1SG:IRR:PFV\set_off	1SG:NPST:IPFV\walk	until	Ftrsam","Then I set off and walked to Fétérsam.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1284","wara1294","fä kma srämonesé keke","fä	kma	srä\mones/é	keke","DIST	POT	1SG>3SG.M:IRR:PFV\wait	NEG","I waited there for some while, but but the dog didn't show up.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1286","wara1294","watik zefara","watik	ze\far/a","then	SG:PST:PFV\set_off","I set off again.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1287","wara1294","foba fof krefaré wiyak e büdisn","foba	fof	kre\far/é	w\yak/	e	büdisn","DIST:ABL	EMPH	1SG:IRR:PFV\set_off	1SG:NPST:IPFV\walk	until	Büdisn","I walked until Büdisén.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1288","wara1294","büdisn fä threkarisé stevené","büdisn	fä	thre\karis/é	steven	=é","Büdisn	DIST	1SG>2|3PL:IRR:PFV\hear	Steven	=ABS.NSG","At Büdisén, I heard Steven and the others.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1289","wara1294","watik stevené ane bänemr gastolr kwafrzrmth fof","watik	steven	=é	ane	bäne	=mr	gastol	=r	kwa\frz/rmth	fof","then	Steven	=ABS.NSG	DEM	PH	=PURP	fish_species	=PURP	2|3PL:PST:DUR\poison_root_fishing	EMPH","They were catching fish with poison-root.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1290","wara1294","nafa foba woszrth","nafa	foba	wo\sz/rth","3NSG.ERG	DIST:ABL	2|3PL>1SG:NPST:IPFV\call","They called out for me,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1291","wara1294","nzefé keke thärfitfa","nzefé	keke	thä\rfitf/a","1SG.ERG.EMPH	NEG	SG>2|3PL:PST:PFV\answer","but I didn't not answer them.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1292","wara1294","nzä mothenzo","nzä	moth	=en	=nzo","1SG.ABS	path	=LOC	=ONLY","I just kept walking.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1293","wara1294","wiyak e mäbri fä kwräzik fzenzo","w\yak/	e	mäbri	fä	kwrä\zik/	fz	=en	=nzo","1SG:NPST:IPFV\walk	until	Mäbri	DIST	1SG:IRR:PFV\turn_off	forest	=LOC	=ONLY","I went up until Mämbri and turned into the forest there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1295","wara1294","fzen wiyak e deya ŋathayé zrefafth","fz	=en	w\yak/	e	deya	ŋatha	=é	zre\faf/th","forest	=LOC	1SG:NPST:IPFV\walk	until	forest_wallaby	dog	=ERG.NSG	2|3PL>3SG.F:IRR:PFV\hold","As I was walking in the forest and the dogs caught a wallaby.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1296","wara1294","zrefafth fof","zre\faf/th	fof","2|3PL>3SG.F:IRR:PFV\hold	EMPH","They held it and","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1297","wara1294","wati wfrthrth","wati	w\fr/thrth","then	2|3PL>3SG.F:NPST:IPFV\bite","then they killed it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1298","wara1294","yatr wrära krefaré","yatr	w\rä/ra	kre\far/é","carrying_stick	SG>3SG.F:PST:IPFV\do	1SG:IRR:PFV\set_off","I made a carrying stick and I set off.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1300","wara1294","foba wiyak e","foba	w\yak/	e","DIST:ABL	1SG:NPST:IPFV\walk	until","I walked further.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1301","wara1294","nä ttfö fäth fä wthn thden","nä	ttfö	fäth	fä	w\thn/	thd	=en","INDF	creek	DIM	DIST	3SG.F:NPST:IPFV\lie_down	middle	=LOC","There is another small creek in the middle","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1303","wara1294","mäbri fz nima wnkurwr ŋanbrigwr","mäbri	fz	nima	wn\kur/wr	ŋan\brig/wr","Mäbri	forest	like_this	2|3SG>3SG.F:NPST:IPFV:VENT\split	2|3SG:NPST:IPFV:VENT\return","that divides Mämbri forest and comes back this way.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1306","wara1294","bömät fr nima boba wazi ŋabrigwro","bömät	fr	nima	boba	wazi	ŋa\brig/wro","tree_species	post	like_this	MED:ABL	side	SG:NPST:IPFV:AND\return","Bömät Fér is located on the other side.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1307","wara1294","ane thden ttfö fä wthn","ane	thd	=en	ttfö	fä	w\thn/","DEM	middle	=LOC	creek	DIST	3SG.F:NPST:IPFV\lie_down","There is a creek in between.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1308","wara1294","watik dö fä samara","watik	dö	fä	sa\mar/a","then	monitor_lizard	DIST	SG>3SG.M:PST:PFV\see","I saw a goanna there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1309","wara1294","watik dö ane nzefé bäne srethkäfé rsoknsi fof","watik	dö	ane	nzefé	bäne	sre\thkäf/é	rsokn	-si	fof","then	monitor_lizard	DEM	1SG.ERG.EMPH	PH.ABS	1SG>3SG.M:IRR:PFV\start	shock	-NMLZ	EMPH","I began to chase the goanna.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1312","wara1294","kwot kräthb bafen yfön fof","kwot	krä\thb/	baf	=en	yfö	=en	fof","properly	SG:IRR:PFV\enter	PH	=LOC	hole	=LOC	EMPH","It went inside a hole.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1313","wara1294","nzä kräthfé nabi thräziné","nzä	krä\thf/é	nabi	thrä\zin/é","1SG.ABS	1SG:IRR:PFV\walk	bow	1SG>2|3PL:IRR:PFV\put_down","I walked there and put my bow on the side.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1314","wara1294","wämne yfarwa fiyé yaka yafiyokwr","wämne	y\far/wa	f=	\yé/	yaka	ya\fiyok/wr","tree	SG>3SG.M:PST:IPFV\fell	DIST=	3SG.M:NPST:IPFV\be	digging_stick	2|3SG>3SG.M:NPST:IPFV\make","I cut a stick for poking (into the hole).","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1315","wara1294","aneme tharisi srethkäfé","ane	=me	thari	-si	sre\thkäf/é","DEM	=INS	dig	-NMLZ	1SG>3SG.M:IRR:PFV\start","I started digging for the goanna.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1316","wara1294","ytharinza fyé","y\thari/nza	f=	\yé/","SG>3SG.M:PST:IPFV\dig	DIST=	3SG.M:NPST:IPFV\be","I poked into it","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1317","wara1294","nima ane sremaré zyé","nima	ane	sre\mar/é	z=	\yé/","like_this	DEM	1SG>3SG.M:IRR:PFV\see	PROX=	3SG.M:NPST:IPFV\be","and I saw (the goanna) there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1318","wara1294","we kwot ytharinza fiyé","we	kwot	y\thari/nza	f=	\yé/","also	properly	SG>3SG.M:PST:IPFV\dig	DIST=	3SG.M:NPST:IPFV\be","I poked some more.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1319","wara1294","watik mrrab katan yrtmakwé fyé","watik	mrrab	katan	y\rtmak/wé	f=	\yé/","then	small_bamboo	small	1SG>3SG.M:NPST:IPFV\cut	DIST=	3SG.M:NPST:IPFV\be","Then I cut a small bamboo","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1320","wara1294","watik aneme sfnagunzrm","watik	ane	=me	sf\nagu/nzrm","then	DEM	=INS	SG>3SG.M:PST:DUR\poke","and tried to stab it.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1321","wara1294","ynagunza e dö bä kränmätr","y\nagu/nza	e	dö	bä	krän\mätr/","SG>3SG.M:PST:IPFV\poke	until	monitor_lizard	MED	2|3SG:IRR:PFV:VENT\exit","I stabbed it and the goanna came out.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1322","wara1294","watik, kränmätr naifa zan dö sräkwré zyé","watik	krän\mätr/	naifa	zan	dö	srä\kwr/é	z=	\yé/","then	2|3SG:IRR:PFV:VENT\exit	bushknife	fight	monitor_lizard	1SG>3SG.M:IRR:PFV\hit	PROX=	3SG.M:NPST:IPFV\be","It came out and I killed it with the bushknife,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1325","wara1294","zane naifame zf zrä","zane	naifa	=me	zf	z=	\rä/","DEM:PROX	bushknife	=INS	ABSC	PROX=	3SG.F:NPST:IPFV\be","with this bushknife here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1326","wara1294","watik kräthfé fobo fof nabi mä ethn","watik	krä\thf/é	fobo	fof	nabi	mä	e\thn/","then	1SG:IRR:PFV\walk	DIST:ALL	EMPH	bow	where	2|3PL:NPST:IPFV\lie_down","Then I went to where the bow was lying and","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1328","wara1294","wiyak dö sräziné yatr yräré fyé","w\yak/	dö	srä\zin/é	yatr	y\rä/ré	f=	\yé/","1SG:NPST:IPFV\walk	monitor_lizard	1SG>3SG.M:IRR:PFV\put_down	carrying_stick	1SG>3SG.M:NPST:IPFV\do	DIST=	3SG.M:NPST:IPFV\be","I started walked again. I put down the goanna and slinged it to the carrying stick.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1330","wara1294","baiken ythorthé","baik	=en	y\thor/thé","bag	=LOC	1SG>3SG.M:NPST:IPFV\enter","I put it in the bag.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1331","wara1294","nabinzo threrafinzé buay krefaré","nabi	=nzo	thre\rafinz/é	buay	kre\far/é","bow	=ONLY	1SG>2|3PL:IRR:PFV\put_on_top	running_away	1SG:IRR:PFV\set_off","I put the bow my the shoulder and set off.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1332","wara1294","wiyak e bömät fr","w\yak/	e	bömät	fr","1SG:NPST:IPFV\walk	until	tree_species	post","I walked to Bömät Fér.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1333","wara1294","fzenzo kwofiyakm e rusa ŋathayé zräkothmth","fz	=en	=nzo	kwof\yak/m	e	rusa	ŋatha	\yé/	zrä\kothm/th","forest	=LOC	=ONLY	1SG:PST:DUR\walk	until	deer	dog	3SG.M:NPST:IPFV\be	2|3PL>3SG.F:IRR:PFV\chase","As I was walking in the forest, the dogs were chasing a deer.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1334","wara1294","rusa nima krämätro ŋathanzo we kranbrimth","rusa	nima	krä\mätr/o	ŋatha	=nzo	we	kran\brim/th","deer	like_this	SG:IRR:PFV:AND\exit	dog	=ONLY	also	2|3DU:IRR:PFV:VENT\return","But the deer escaped out of the forest and the dogs came back.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1335","wara1294","wiyak e krärsöfätho watik ttfön","w\yak/	e	krä\rsöfäth/o	watik	ttfö	=en","1SG:NPST:IPFV\walk	until	SG:IRR:PFV:AND\descend	then	creek	=LOC","I continued walking down","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1336","wara1294","baiknzo thrämiré","watik	ttfö	=en	baik	=nzo	thrä\mir/é","then	creek	=LOC	bag	=ONLY	1SG>2|3PL:IRR:PFV\hang","I hung up the bag","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1337","wara1294","dökarä fof thrämiré ferä","dö	=karä	fof	thrä\mir/é	f=	e\rä/","monitor_lizard	=PROP	EMPH	1SG>2|3PL:IRR:PFV\hang	DIST=	2|3PL:NPST:IPFV\be","with the goanna and all those things over there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1339","wara1294","gastolr fä kma kwarenzrm e stevenane yam we sramaré oh z swaniyak zane","gastol	=r	fä	kma	kwa\re/nzrm	e	steven	=ane	yam	we	sra\mar/é	oh	z	swan\yak/	zane","fish_species	=PURP	DIST	POT	1SG:PST:DUR\look	until	Steven	=POSS.SG	event	also	1SG>3SG.M:IRR:PFV\see	oh	IAM	3SG.M:RPST:IPFV:VENT\come	DEM:PROX","I looked around for gastol fish. I saw Steven and their footprints (and said) ""Oh, they came here already.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1340","wara1294","watik kränbrimé sukufanzo ekenwé","watik	krän\brim/é	sukufa	=nzo	e\kn/wé","then	1SG:IRR:PFV:VENT\return	tobacco	=ONLY	1SG>2|3PL:NPST:IPFV\roll","So I returned and rolled a smoke.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1341","wara1294","buay krefaré","buay	kre\far/é","running_away	1SG:IRR:PFV\set_off","Then I departed.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1342","wara1294","wiyak e nä töna kresöbätho","w\yak/	e	nä	töna	kre\söbäth/o","1SG:NPST:IPFV\walk	until	INDF	high_ground	SG:IRR:PFV:AND\ascend","I walked up to the high ground.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1343","wara1294","krärsöfäthé kresöbätho mdüfi tönafo fof","krä\rsöfäth/é	kre\söbäth/o	mdüfi	töna	=fo	fof","1SG:IRR:PFV\descend	SG:IRR:PFV:AND\ascend	Mdüfi	high_ground	=ALL	EMPH","I went down and went up again to the high ground at Méndüfi.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1345","wara1294","watik nä ttfö katan fä wthn sazäthifa zwänthma","watik	nä	ttfö	katan	fä	w\thn/	sazäthi	=fa	zwän\thn/a","then	INDF	creek	small	DIST	3SG.F:NPST:IPFV\lie_down	Sazäthi	=ABL	3SG.F.IO:PST:IPFV:VENT\lie_down","There is another small creek there that's going to Sazäthi.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1346","wara1294","watik fä fof thremaré gastor fof","watik	fä	fof	thre\mar/é	gastol	fof","then	DIST	EMPH	1SG>2|3PL:IRR:PFV\see	fish_species	EMPH","I saw gastol fish there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1347","wara1294","totme kma nnz ŋanagunzé keke","tot	=me	kma	n	nz=	ŋa\nagu/nzé	keke","spear	=INS	POT	IMN	IPST=	1SG:NPST:IPFV\poke	NEG","I tried to spear it without success.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1348","wara1294","naifanzo zrefafé naifame ane  kwartmakwrm","naifa	=nzo	zre\faf/é	naifa	=me	ane	kwa\rtmak/wrm","bushknife	=ONLY	1SG:IRR:PFV\hold	bushknife	=INS	DEM	SG:PST:DUR\cut","I took my bushknife and I cut through the water with the knife.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a4931","wara1294","edawä thrartmé","eda	=wä	thra\rt/mé","two	=EMPH	1SG>2|3PL:IRR:PFV\cut","I caught two fish.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1350","wara1294","watik nima kräziré ane edawä gastor tönafo","watik	nima	krä\zir/é	ane	eda	=wä	gastol	töna	=fo","then	like_this	1SG:IRR:PFV\throw	DEM	two	=EMPH	fish_species	high_ground	=ALL","I threw the two fish on the ground","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1352","wara1294","watik we kwot ŋafnza e","watik	we	kwot	ŋa\fn/za	e","then	also	properly	SG:PST:IPFV\hit	until","and killed them properly.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-13_tci20130903v-03_fiyaf_trikasi-a1353","wara1294","kwot thräkwré gastor tüfrwä ethawä thräkwré","kwot	thrä\kwr/é	gastor	tüfr	=wä	etha	=wä	thrä\kwr/é","properly	1SG>2|3PL:IRR:PFV\hit	fish_species	plenty	=EMPH	three	=EMPH	1SG>2|3PL:IRR:PFV\hit","I caught some more gastol fish.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
